,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,0.8041300947010419,0.8466152216442768,0.8803379878707787,0.8701434426788321,0.8464613043374154,0.8672471879996972,0.8105516433257238,0.8562232211555778,0.8383799884243803,0.8472198129095156,0.8417954685209661,0.8770448623697946,0.8277141558938286,0.8196090786817181,0.8093772942586868,0.8417182284469085,0.8120021647190363,0.8077114768473399,0.7810155931204057,0.78314800113249,0.8025240614612048,0.7672923845851436,0.8056488755401006,0.8334825571855767,0.8484275352362347,0.8724955212013037,0.8563640989487182,0.8542107889751688,0.8287724844738632,0.821689180329513,0.8387618206701124,0.818813212746083,0.8070251044358936,0.7843698912679397,0.7537939809788059,0.7277424329529836,0.727952543891121,0.680157877630384,0.691156579666335,0.7621269726130022,0.7916888344216321,0.7856946786106838,0.7514908097578936,0.7202242714057376,0.7916575042399582,0.7949422026557956,0.7709188319189461,0.7800373585965913,0.8572825159067621,0.8627232469820958,0.8825765722620271,0.8925217492602008,0.8847694748046562,0.8513616902015764,0.8411276210283654,0.8354731428719948,0.8582460023664732,0.8868154468340954,0.9138213328550504,0.9225867022196552,0.9426198075399776,0.9296570697713041,0.9547244938522124,0.9637729773719229,0.961470898612927,0.969416730652015,0.9701656278234679,0.9823571368589153,0.9918657456096134,0.9976742870559573,0.9955828437981026,0.9916052047196,0.9902151038783876,0.9918979100746805,0.9955775628575758,0.9968233371338115,0.9910668319289297,0.990645954855147,0.9950082835084557,0.9963504254574516,0.9982218489804658,0.9983332584531747,0.9984796011945851,0.9989988775376251,0.9994855597014541,0.9997050285311633,0.9998303353240017,0.9997898293401524,0.9999197417793989,0.9999644735913853,0.9999968711014092,0.9999998730637903,0.9999999836104864,0.9999999957451388,0.9999999986631015,0.9999999999894972,0.9999999999999722,1.0,1.0,1.0,
1,0.8041300947010419,0.7921296875930621,0.7859258175110739,0.7982469035314069,0.8154754529636146,0.7848223274057475,0.7905050319612928,0.8125215099596763,0.785387933290723,0.7778189156867686,0.7794730989710562,0.7346903320432432,0.746039301963159,0.7747091622103783,0.7466480059091536,0.7591981976549589,0.7131252821680216,0.7120808965650518,0.648856225875295,0.6939107764116943,0.7100755440609152,0.7095526935088917,0.6792389872289423,0.729553777541617,0.7992152665491675,0.7348488086177644,0.7802821943055037,0.8331243379704383,0.8439325999604645,0.8087080598424838,0.8364961778412526,0.8322383023199489,0.814457270603376,0.7728824862128713,0.7936998141338258,0.8215947041891125,0.8018336747617332,0.820680351751019,0.7815571045354464,0.8116293709397848,0.8145214253742212,0.8093052636548802,0.8069924948634142,0.8381481680025173,0.8628586963680639,0.87937004722836,0.8846701460253048,0.8883611885221476,0.9053231882502251,0.9122998187667153,0.9281617724199707,0.9236303288571116,0.8622348459833407,0.8944534058328275,0.9433563422874324,0.9519338816307626,0.9520025639514542,0.9515402976122659,0.9513578377049906,0.953312718261772,0.9355097003078352,0.9266755143555983,0.9041320314209512,0.9131797834242857,0.9076783718029846,0.9230277962980481,0.9211956558654508,0.945491714221884,0.9517125061926864,0.9811521214770739,0.9610178295721716,0.952432459683635,0.9689118622304996,0.9913902662085089,0.9912179023082547,0.9923761392339477,0.9923710174280969,0.9970369035981995,0.9970035167024647,0.9984461376110465,0.9984311475813586,0.9968726326240301,0.9980004363879292,0.9989610436736902,0.9997602255435902,0.9998233845647416,0.9997905027795502,0.9999309448894983,0.9999722164780087,0.9999910145657277,0.9999960633186435,0.9999998213734288,0.9999999833161562,0.9999999999816017,0.9999999999999842,1.0,1.0,1.0,1.0,1.0,
2,0.8041300947010419,0.7934588041838861,0.7884182139153734,0.7721477740012344,0.828254841220915,0.7920505432535874,0.7370276999951513,0.6788063783438038,0.6450344187430865,0.6004742729539257,0.6772655492148932,0.6649149153983936,0.6114368308220883,0.656164689571323,0.632674650463853,0.5810610694224134,0.6176072990968207,0.6432752672177493,0.6252194565936959,0.6827325585988262,0.6881146647208909,0.7496150918605157,0.7679891904235047,0.8192060169831658,0.8234469293994102,0.7857024267732866,0.859781237489313,0.8462509195365256,0.8417696828309078,0.8220724944559865,0.816780277305517,0.8254895890165685,0.8328280597755566,0.853345933693507,0.8991920105185844,0.8978372182620854,0.869188212693253,0.8364466411105108,0.8161363495590463,0.7552713282353598,0.7883870071471952,0.7703893296117879,0.7589790846631125,0.7599876344773863,0.6995953091085143,0.6587798994684859,0.6921667322376444,0.7220461539943785,0.7020605894227574,0.7841352098500141,0.7279327550869461,0.7124614565824375,0.7020111997440386,0.5499257701325247,0.658933617333566,0.6792878268379662,0.6219011687741125,0.7336265310781578,0.7637707103355589,0.7855720580475247,0.7586112058172145,0.7656481698490241,0.6855655881350782,0.7314554869699976,0.7122585702399113,0.7214707549695918,0.7877126819805114,0.8041683884760717,0.8193127378981917,0.8348283514828376,0.8028889019467995,0.845679692863512,0.9072462989341519,0.9319490539968891,0.954340476099454,0.9385193902568296,0.9181977385852185,0.868301536937309,0.9195404644569667,0.9154573238724208,0.9570698153609822,0.9427517791353376,0.9349508524355595,0.9424747126536761,0.9678255903772673,0.9726304120562783,0.9792970744034982,0.9828049078674387,0.987687136372446,0.9774912076862492,0.9830640687160999,0.9849014946372423,0.9884511788619497,0.9954356936621741,0.9942976341144785,0.9967828799759922,0.9980598167134792,0.9998172671394561,0.9999995342226076,0.9999999987549253,
3,0.8041300947010419,0.8568763441335305,0.8959083545599505,0.8807462769886412,0.8627886338233617,0.8572362602389253,0.892321983616339,0.8934204474358425,0.8804344222318345,0.8937458071039064,0.8826367624456671,0.9052213668277695,0.911449080652099,0.933737102890194,0.9249905605249277,0.9620081705194945,0.9694519471402651,0.9746317449624818,0.9748683809164822,0.9704144837790945,0.9640239824102076,0.9635315695622262,0.9565651565983238,0.9602129903952464,0.9523029490459805,0.9597760310997762,0.9691667898841821,0.9637916215046747,0.9742400723992642,0.9732074981952613,0.981219211318973,0.9840221335801544,0.9891149445158767,0.9856347586892762,0.9856675607767389,0.9913994040854766,0.989861014072882,0.9812524008143758,0.9676837454377742,0.9381464430655826,0.899137808378502,0.8908821597106302,0.9202944138958548,0.9127871707896876,0.920841243284495,0.9201367520325605,0.9218158904861764,0.9199671294892179,0.9179428221567375,0.9287733810123311,0.9052691814717766,0.9288040873516901,0.946524503649218,0.9449495936507121,0.9582574825773061,0.9497471992998942,0.9425978353444214,0.9469499415740456,0.9454951257040382,0.9392949876451987,0.9276676333516956,0.9169350930293207,0.9396638620228118,0.8943542798057083,0.9070291612496137,0.9028730018716493,0.9248450011553515,0.9389779554121255,0.8587683057936859,0.8836462532208931,0.8977247530795478,0.9016009587974861,0.8889993219472675,0.9198403262377504,0.9108196359568557,0.9586663839827555,0.9701038955503114,0.9909704734753629,0.9876417180499159,0.9720050947574765,0.9827282583051833,0.9908530408432826,0.9924066133674571,0.9830062355412849,0.9807034170703756,0.9890106369629598,0.989736359558306,0.991016575910129,0.99194689008383,0.9869892519396097,0.9846002519024514,0.9636165238654522,0.9941510473310368,0.9939285930820277,0.9981086242716961,0.9965967909305115,0.9996785683964736,0.997798923577407,0.9999814365704022,0.9999999962156951,
4,0.8041300947010419,0.7665277420235531,0.7366075232144768,0.7490271881072379,0.7877708744508736,0.775614979975237,0.7788576443627544,0.7082307129214532,0.6781595718456608,0.6950929161875192,0.7348172365345792,0.7254066532723116,0.7937349124082415,0.8439246545101237,0.8432444028142319,0.7733252919707018,0.7116332281735648,0.6822280466433459,0.7250249213049604,0.7368833287330319,0.6559132348201524,0.6464964696319508,0.7118144311382476,0.6975326186029751,0.6672702402697774,0.7486345560472131,0.7513030735529304,0.7339508789556597,0.7479462164482914,0.7493330240529895,0.7335204716953999,0.7796674302853457,0.8184813551499805,0.8453376121965351,0.8435573692450291,0.8763014017020292,0.8763604143170349,0.8892220550020691,0.9132365741063833,0.9296338611465074,0.9567143994712671,0.9628189987374559,0.9424804623300159,0.9241266519332262,0.9477985954025603,0.9442179919628685,0.951113559252576,0.9396200050206082,0.9556657347995794,0.9517822335454851,0.9701027686715515,0.9658123750720065,0.9772452480494301,0.9828501907694762,0.9788193922464598,0.9865591858170498,0.9821047607276447,0.9769837377553092,0.9832892426393451,0.9799141888535502,0.9761714934172189,0.9742549601471363,0.9646450658232598,0.9772555320852799,0.9832391947363579,0.9838563172018455,0.9842251774939952,0.9880048509685224,0.9953499097064807,0.9974071992994022,0.9969744151635147,0.9983191612987176,0.9984530643437752,0.9985129008667029,0.9996493864964741,0.9996220103434479,0.9995750227345886,0.9986346436831869,0.9971155417464053,0.9982480362616355,0.9976865211167745,0.9987325467572461,0.9977042876417098,0.9967908170469321,0.9985261142880418,0.9997120043456359,0.9998990019152372,0.9999856455352002,0.9999993527521447,0.9999999591667038,0.9999999504668244,0.99999998761461,0.9999999995572352,0.9999999999157395,0.9999999999992567,0.9999999999990101,0.9999999999999505,1.0,1.0,1.0,
5,0.8041300947010419,0.7536325582764631,0.711005569923256,0.6829530598515089,0.672433663935198,0.6628905108506564,0.6700517719794011,0.6487246724410107,0.6521807493454852,0.6286362162536228,0.6504623949493922,0.7143568851045321,0.7218077904367409,0.7282931395081392,0.6856320111158026,0.7120485911069163,0.6836055281336094,0.6516196956887763,0.6741552197977145,0.6815678095300655,0.7246056616934251,0.7765008524610664,0.7586343474055961,0.7638710924945218,0.8220389096770887,0.8505032354236945,0.8699497116109804,0.9004954195537209,0.8887027250251198,0.903437861019374,0.9301222762112255,0.9535302689869365,0.9443313120623305,0.9418922453863537,0.948169818016273,0.94536748573443,0.9409138906093866,0.9513916888282168,0.9478545755520209,0.9201645550051294,0.9281268375246222,0.9216782372189125,0.9082291118206514,0.8710792956543197,0.8987340159608501,0.8371725053181447,0.7757717938430115,0.7656116232406087,0.8156884924554141,0.8617955931912618,0.8246119040643858,0.819726899431154,0.7589402087529675,0.8037017999661178,0.7400516876449579,0.7344368881901271,0.7840890210560243,0.775833719902655,0.8391414609651002,0.8061926896278961,0.823787514643785,0.8588516174714316,0.8561817181637095,0.9035785044880309,0.9204638881547472,0.8745186267802008,0.9671334290117622,0.9759987464561177,0.9784863479768428,0.9641482226623292,0.967265604174176,0.9628215091217721,0.9734426503113527,0.9791827522314438,0.9925632436645377,0.9939313296430909,0.9960997097648663,0.9973751391735517,0.9975846284206725,0.9977446117535432,0.9991889265119843,0.999672961000732,0.9995936813142686,0.9992394620471695,0.9994155461616532,0.9998676210856601,0.99991601110042,0.9999941669600471,0.9999926528174925,0.9999974735277042,0.9999660063886769,0.999967442227877,0.9999810023749044,0.9999977765497735,0.999999991847939,0.9999999997047161,0.9999999999999892,1.0,1.0,1.0,
6,0.8041300947010419,0.7736538562072646,0.7505605833800193,0.7193911769499174,0.701641659543311,0.6479963967682794,0.6280193864755822,0.6415850111644316,0.6388586177971083,0.5847172425758393,0.6435944059867217,0.6568093174175368,0.6954597670054964,0.7245319587597899,0.7005433901738853,0.6239644343219413,0.5853974922767288,0.63656793252465,0.5920688396549798,0.6265586184425627,0.6002746599567172,0.617010672772609,0.5361576070255327,0.5878691005266429,0.585770598379814,0.6247936841803441,0.6330654924173574,0.6676268700347956,0.6634871027324805,0.6952568948973541,0.6299133177058744,0.5798493932372842,0.6135316715150492,0.6115845335231145,0.6006272631923122,0.5917954589241754,0.6156930310371767,0.5867684490294617,0.6115151074640148,0.5658297206157191,0.5445821010024215,0.5942748284246537,0.6475221483658475,0.5924980348462516,0.6351219841001273,0.5815093513213458,0.6196961469722253,0.5175377093185162,0.4548989849883881,0.4252542578741265,0.4142140211762828,0.49265908168234995,0.5433993889649401,0.6319579083192395,0.6969481169930859,0.683031436466989,0.6694547760799064,0.7268930817745769,0.7303025417278334,0.7235853675856305,0.6504822602776283,0.644792317805449,0.46817758104526164,0.43675688043413774,0.37144026357458515,0.41332164939140426,0.3791447916996812,0.35453051143711,0.442631293503451,0.36744783470739617,0.3858868463157132,0.257629659605955,0.2581659725867384,0.27900069258789933,0.3327763021025183,0.2661309687243158,0.2822168675543645,0.29927275156989575,0.29229575825373694,0.2976458171889135,0.3281151396106772,0.35569285336746426,0.26775712883150105,0.175548477438288,0.3670538549527965,0.5555586890035554,0.4080092407766247,0.4513976167013397,0.5192351059954017,0.6067603350852874,0.6263415190116208,0.5095667906489534,0.48160373974950904,0.40419596978539685,0.4147907085271352,0.35765070556460654,0.31432223503628076,0.5072045839941702,0.8100588126093631,0.5162469004202108,
7,0.8041300947010419,0.7820963519996411,0.7668780106201607,0.7655565699337478,0.8089135312711043,0.7960050944686099,0.7974210294372097,0.7564664275004798,0.7974257601694129,0.7872496147302035,0.7397815269227933,0.7194982704089823,0.6318697296219082,0.6305023903197322,0.6349862540685938,0.646612220256493,0.7052971841176426,0.6941706834808932,0.7249978380143022,0.7369279788798193,0.7303932076063216,0.6487573942290198,0.6877304261664718,0.6674500659003104,0.668395512469414,0.6138512786902193,0.6262328617874955,0.6309584080971459,0.6322493852459603,0.6262043078029458,0.6726067253436295,0.7137122710918844,0.743444547868943,0.8559173119962968,0.8398464027671866,0.8294232077176564,0.796715268630944,0.8129758902519393,0.7899376792090533,0.6789396819013396,0.6214797169692978,0.6250543693089419,0.6741798301066373,0.5973743542284273,0.5652268305538752,0.5573421862566944,0.5174283929987794,0.5455097177559909,0.5450639433492444,0.5621765729385354,0.5209977101780856,0.606358493758314,0.6063028947708827,0.6766373618426863,0.6537983139166129,0.6861417652705702,0.6498765227172808,0.5953680347711997,0.5526908191289015,0.549255927604355,0.5348916968896381,0.6300386621062498,0.5583181006503386,0.48649326404345994,0.5970433155910481,0.6363462300050079,0.5110536635669826,0.544274925440818,0.560151457831514,0.40711577803862237,0.3782885723452416,0.37363805998543487,0.4232859222688783,0.49313804921861965,0.4989333430860309,0.57924543440645,0.5675525365614856,0.49634384267354703,0.4157403183133147,0.45867980838163985,0.29162123145759694,0.3401710297437497,0.24546768092623522,0.2116332082066939,0.24069568472771968,0.33802849427777515,0.16940237079485404,0.11089574285906495,0.10324468787458657,0.06613535498205099,0.09467060714779757,0.018504771551306934,0.018249243164207868,0.01865742484310605,0.012634293383642628,0.024602133528607698,0.0023732265406838328,0.004243204051996029,9.392944993733693e-05,2.366757075307709e-06,
8,0.8041300947010419,0.8265490782416824,0.8476486868200619,0.8108398204151206,0.8072379569611463,0.8053211905990644,0.7991956498108823,0.7772135820233008,0.8309412994281122,0.8371872052060139,0.874972095275149,0.8630681242798952,0.8377094865136618,0.8420133785097834,0.8278461983803607,0.8865366143295137,0.8925271007626697,0.914944451387684,0.9120065487450244,0.9070975183808396,0.9075210176522743,0.9149337114384608,0.9298232080542773,0.9289233395319858,0.9188009171156446,0.8998534390212005,0.8993933746869814,0.9117397581766973,0.9211004111375036,0.9218953695514,0.9121171489063705,0.9160440623322992,0.9272985667805195,0.9278338953708178,0.930861024784578,0.9295495138144275,0.9447377915861473,0.9395165821888533,0.9434266991572293,0.9500233632308727,0.9599248896800252,0.9748101299384224,0.9802809858428888,0.9843914302922225,0.9758263010929263,0.9808318219112924,0.9917967323099378,0.9894312505951458,0.9854978055913619,0.9850673024830234,0.9902303803169106,0.9924691954098528,0.9914449174287168,0.991833687345657,0.9950214070165958,0.996564977705057,0.9990218083264747,0.9994862613887114,0.9996285211189799,0.9997733927444429,0.9997604795266325,0.999633497878384,0.9997152327711635,0.9998210563057983,0.9996411018160793,0.9995795952456406,0.9995515045920642,0.9996795554515578,0.9996834713535728,0.9998059651208682,0.9998532541524506,0.9999469199643041,0.9998512754950647,0.9999681890529623,0.9999931695607513,0.9999955320062137,0.9999984318636114,0.999999480894223,0.9999993260968011,0.9999996785496513,0.9999999319087223,0.9999999779666967,0.9999999977786399,0.9999999992982692,0.9999999998032991,0.9999999998055299,0.9999999999086916,0.9999999999550124,0.9999999999997659,0.9999999999999876,0.9999999999999916,0.9999999999999999,1.0,0.9999999999999997,1.0,1.0,1.0,1.0,1.0,1.0,
9,0.8041300947010419,0.7921420495118123,0.7859490337545576,0.80418088839489,0.8251273905515359,0.8249042397528137,0.8026864469204107,0.853883800921716,0.8398112795377783,0.882208269911344,0.8734518633152373,0.8980003799394574,0.917638854284327,0.9002693960253032,0.9076928898299499,0.9213523212021802,0.9327930960583526,0.9308139020049714,0.9359987005955401,0.9312698845890753,0.9132939041011652,0.9303456091569627,0.9225130727086046,0.9436694071521741,0.9518996603129996,0.9417026896514707,0.9404701238413123,0.937425197440165,0.9249435995984576,0.9340135880231923,0.9275098935598615,0.9517478113926507,0.9621492972971918,0.9534650548816578,0.9542267858656881,0.9525026094727875,0.9311683059873853,0.9464201604281226,0.959256145293723,0.9694159008790324,0.9660926880687495,0.9760477453413922,0.9752944548913344,0.982284748580503,0.9909027885009514,0.9917846623048461,0.986975331702697,0.9860999387328364,0.9894799669254388,0.9937515108984564,0.9908495834161012,0.9906974675128574,0.9919915782288342,0.9936942064164312,0.9960087342066588,0.9944216971291586,0.9937828678229179,0.9963093739615674,0.9971824775860395,0.9979395325742767,0.9989620673207129,0.9991314388653393,0.9994334248947078,0.9994104487803311,0.998897488386879,0.9980256724260308,0.9983248792217457,0.9983564255595689,0.997920533584769,0.998487715912398,0.9978006213837646,0.9982141482726876,0.9984508206793686,0.997790408110044,0.9927807806254331,0.9972980438667777,0.9981331825621687,0.9918587613684116,0.9908954516256141,0.9937635401909987,0.9938720332814527,0.9965153176291537,0.9944276549762523,0.9959676246328552,0.9966612452818225,0.997011507701255,0.9972913348602132,0.9983373659860808,0.999548806647604,0.9995183707421612,0.9995611606844992,0.9998102058806134,0.9999003537046605,0.999980635771149,0.999998875831189,0.9999999955282532,0.9999999998991679,0.9999999991150463,0.9999999999998631,1.0,
